quantile,R(M=0.2),R(M=0.2292929292929293),R(M=0.2585858585858586),R(M=0.2878787878787879),R(M=0.31717171717171716),R(M=0.3464646464646465),R(M=0.37575757575757573),R(M=0.40505050505050505),R(M=0.43434343434343436),R(M=0.4636363636363636),R(M=0.49292929292929294),R(M=0.5222222222222221),R(M=0.5515151515151515),R(M=0.5808080808080808),R(M=0.61010101010101),R(M=0.6393939393939394),R(M=0.6686868686868687),R(M=0.6979797979797979),R(M=0.7272727272727273),R(M=0.7565656565656564),R(M=0.7858585858585858),R(M=0.8151515151515152),R(M=0.8444444444444443),R(M=0.8737373737373737),R(M=0.9030303030303031),R(M=0.9323232323232322),R(M=0.9616161616161616),R(M=0.990909090909091),R(M=1.02020202020202),R(M=1.0494949494949495),R(M=1.0787878787878786),R(M=1.108080808080808),R(M=1.1373737373737374),R(M=1.1666666666666665),R(M=1.195959595959596),R(M=1.225252525252525),R(M=1.2545454545454544),R(M=1.2838383838383838),R(M=1.313131313131313),R(M=1.3424242424242423),R(M=1.3717171717171717),R(M=1.4010101010101008),R(M=1.4303030303030302),R(M=1.4595959595959596),R(M=1.4888888888888887),R(M=1.518181818181818),R(M=1.5474747474747472),R(M=1.5767676767676766),R(M=1.606060606060606),R(M=1.6353535353535351),R(M=1.6646464646464645),R(M=1.6939393939393939),R(M=1.723232323232323),R(M=1.7525252525252524),R(M=1.7818181818181817),R(M=1.811111111111111),R(M=1.8404040404040403),R(M=1.8696969696969696),R(M=1.8989898989898988),R(M=1.9282828282828282),R(M=1.9575757575757573),R(M=1.9868686868686867),R(M=2.0161616161616163),R(M=2.0454545454545454),R(M=2.0747474747474746),R(M=2.104040404040404),R(M=2.1333333333333333),R(M=2.1626262626262625),R(M=2.191919191919192),R(M=2.221212121212121),R(M=2.2505050505050503),R(M=2.27979797979798),R(M=2.309090909090909),R(M=2.3383838383838382),R(M=2.367676767676768),R(M=2.396969696969697),R(M=2.426262626262626),R(M=2.4555555555555557),R(M=2.484848484848485),R(M=2.514141414141414),R(M=2.5434343434343436),R(M=2.5727272727272728),R(M=2.602020202020202),R(M=2.6313131313131315),R(M=2.6606060606060606),R(M=2.68989898989899),R(M=2.7191919191919194),R(M=2.7484848484848485),R(M=2.7777777777777777),R(M=2.8070707070707073),R(M=2.8363636363636364),R(M=2.8656565656565656),R(M=2.8949494949494947),R(M=2.9242424242424243),R(M=2.9535353535353535),R(M=2.9828282828282826),R(M=3.012121212121212),R(M=3.0414141414141413),R(M=3.0707070707070705),R(M=3.1)
4.899999999999999911e-01,1.145693027120735508e+01,1.124461083644101400e+01,1.111069099923887116e+01,1.099519367446871421e+01,1.091469257919083269e+01,1.085998921567203190e+01,1.081734120801877808e+01,1.080228053634698604e+01,1.079572567051214449e+01,1.079326049290798295e+01,1.079291465195141164e+01,1.080344396357855175e+01,1.081784637964698170e+01,1.084044501504489233e+01,1.085663705931679246e+01,1.087506375000000070e+01,1.090784631634089052e+01,1.092759902400989525e+01,1.095382145746550151e+01,1.098284230102305337e+01,1.101484508180570820e+01,1.104930864196032836e+01,1.107746348748703369e+01,1.110006300000001644e+01,1.113006290000001819e+01,1.116051490718057870e+01,1.119010248542468489e+01,1.123198877366767690e+01,1.127000092836551737e+01,1.130540873041806371e+01,1.134185635050233643e+01,1.138423127595196860e+01,1.142165279880524764e+01,1.146006180000004271e+01,1.149200631089437863e+01,1.153374731902851025e+01,1.158006140000005324e+01,1.162007607051937974e+01,1.165929001384749775e+01,1.170355065613671819e+01,1.175239623172831926e+01,1.179974290065223030e+01,1.185504255767843063e+01,1.190676928500726994e+01,1.194520344029027470e+01,1.199587397181977444e+01,1.205583822234018676e+01,1.210502549336416678e+01,1.217215486557073056e+01,1.222079908653594948e+01,1.227244459749420713e+01,1.234505885000010927e+01,1.241001299843507155e+01,1.247857924217417569e+01,1.254434591284404732e+01,1.262409345473301592e+01,1.269005770000013555e+01,1.274998118387321000e+01,1.278752617107794443e+01,1.283345362780158894e+01,1.287213601126122242e+01,1.294045903065790704e+01,1.299945410955514191e+01,1.313342844332121295e+01,1.323581492650764879e+01,1.334426359221327196e+01,1.346304780339063178e+01,1.358728096961693943e+01,1.369505435000021087e+01,1.382399896385392957e+01,1.393917152267792225e+01,1.404005320000023538e+01,1.414125186124169886e+01,1.426145658652193049e+01,1.436091713944973414e+01,1.448321089152438113e+01,1.462505125000027917e+01,1.474614852432398493e+01,1.485678263741872662e+01,1.498107966640566424e+01,1.507134176185639518e+01,1.516359420139322367e+01,1.527255488619657697e+01,1.536946684422095366e+01,1.549482078472330748e+01,1.559378844345874171e+01,1.573743052569846235e+01,1.582668950807973474e+01,1.591882956303598462e+01,1.598324150467144911e+01,1.603528593404088909e+01,1.614177290026354683e+01,1.622620564484762795e+01,1.635167044880796894e+01,1.645563715613389277e+01,1.650953277278664899e+01,1.657822158432190562e+01,1.663542368409276762e+01,1.670841657338637631e+01,1.680185104618466951e+01
5.000000000000000000e-01,1.162079920148144296e+01,1.138007355412675103e+01,1.124451354963691507e+01,1.112700313747120084e+01,1.104173230407814188e+01,1.097749231214565668e+01,1.093422696526079640e+01,1.091433420325853554e+01,1.089692136104540765e+01,1.089006370000000068e+01,1.089092721567808830e+01,1.090219663000173966e+01,1.091123190953694433e+01,1.092846147850158545e+01,1.095021546245717126e+01,1.096504381416892748e+01,1.099193122459849725e+01,1.102047704953488250e+01,1.104863211697956515e+01,1.107493314438895915e+01,1.110453839608886106e+01,1.113504855585273035e+01,1.115979492337700307e+01,1.118483800406121986e+01,1.121204881622464278e+01,1.123880949358692583e+01,1.127019421712407343e+01,1.130329701812591914e+01,1.134278595812241441e+01,1.138264762692962329e+01,1.141545093430778302e+01,1.145173497182169875e+01,1.149003809577989799e+01,1.152554816564061291e+01,1.156159990184014674e+01,1.160526796060777777e+01,1.164476540169185981e+01,1.168470761738466912e+01,1.172743569290846644e+01,1.176951212538359037e+01,1.181680333523327953e+01,1.186506045000007425e+01,1.191280297627223206e+01,1.195506015000373701e+01,1.200087519133595215e+01,1.205908694169155559e+01,1.210505965000009176e+01,1.216505945000009525e+01,1.222540818174296895e+01,1.226982553787161656e+01,1.233005890000010929e+01,1.240213168716933367e+01,1.246093911926163855e+01,1.252482573920998732e+01,1.259664228744371428e+01,1.266545958034235397e+01,1.273505755000013906e+01,1.279092917068972213e+01,1.282505725000014607e+01,1.287049285360546769e+01,1.291304305260858953e+01,1.297205629273773475e+01,1.304710963327948647e+01,1.316928734942824875e+01,1.327805418410495086e+01,1.338734642380000750e+01,1.351350786611532051e+01,1.363393171323319208e+01,1.374274691008761629e+01,1.386829936106408212e+01,1.398736407592276443e+01,1.408463744993589728e+01,1.418278321606767278e+01,1.430757546004521430e+01,1.441932679344592216e+01,1.453492527789537370e+01,1.468405497953739314e+01,1.479005070000029143e+01,1.491380963794734349e+01,1.504221777313706809e+01,1.513292265751571897e+01,1.519961047115192443e+01,1.533401493244229208e+01,1.541510831547063098e+01,1.553064492516502959e+01,1.564504785000035092e+01,1.576504745000036323e+01,1.586922946744125795e+01,1.596958044599952764e+01,1.602031503212333163e+01,1.607946503889898793e+01,1.617754607500027575e+01,1.626706587229040935e+01,1.641297574249971802e+01,1.648632399772538548e+01,1.655896777913278584e+01,1.661497459794397002e+01,1.668724670432706958e+01,1.675600365461423991e+01,1.685591558251301691e+01
5.100000000000000089e-01,1.178695601781543978e+01,1.152160584962422973e+01,1.138708649249359794e+01,1.124922469237398559e+01,1.115627732228710300e+01,1.109284682737820127e+01,1.105224474911958055e+01,1.102847821605647383e+01,1.100324603950166846e+01,1.099351096314615361e+01,1.099055559552454575e+01,1.100085496063538315e+01,1.100912447883365353e+01,1.101952906327876924e+01,1.103808668330870013e+01,1.104907823368842834e+01,1.107503614590751795e+01,1.110349814076823449e+01,1.113285557587758490e+01,1.115762686433772721e+01,1.118257981020369840e+01,1.120988516566199955e+01,1.123506255000002696e+01,1.125861331866536652e+01,1.128835156582508326e+01,1.131006230000003221e+01,1.134683999151383560e+01,1.138293598091801506e+01,1.142236799027918615e+01,1.145831631396393391e+01,1.148364384463405941e+01,1.152006160000004797e+01,1.155577416422766035e+01,1.159506135000005322e+01,1.163113031024762556e+01,1.167007862680795149e+01,1.170629457062931778e+01,1.174506085000006550e+01,1.179006070000006901e+01,1.183319044968375167e+01,1.188006040000007424e+01,1.192239767750981372e+01,1.197006010000008125e+01,1.201505995000008475e+01,1.205805822636550673e+01,1.211366678582958833e+01,1.216211597693146906e+01,1.222145416849734190e+01,1.227231582014570499e+01,1.232041843556562633e+01,1.238570657971776434e+01,1.244568148355870996e+01,1.251217221041574845e+01,1.257794126876198249e+01,1.265034935230895030e+01,1.271813725295925401e+01,1.277356453067903530e+01,1.282915489992479507e+01,1.286968102546530801e+01,1.290862936722954046e+01,1.294938873262587009e+01,1.300983813296357994e+01,1.308770518899921953e+01,1.320669416343745262e+01,1.332433142175551133e+01,1.343681495517954261e+01,1.356625660434939995e+01,1.367388094454272895e+01,1.381074108279163148e+01,1.392005360000022662e+01,1.402580355699452852e+01,1.413372294026146392e+01,1.423113497230381697e+01,1.435063165096594240e+01,1.446666867259589218e+01,1.458689463728454427e+01,1.473753121716153736e+01,1.484024500149415893e+01,1.496945484115541625e+01,1.508713034431448996e+01,1.516504945000031945e+01,1.527994816235409026e+01,1.538023140318693827e+01,1.546074336147235151e+01,1.557797795450654199e+01,1.569816137860510352e+01,1.580458960399754531e+01,1.591134273209088867e+01,1.601774875856552072e+01,1.605689169631792268e+01,1.612064930708777055e+01,1.622989387741798950e+01,1.631912675508790755e+01,1.646277746513825235e+01,1.651107891812712936e+01,1.658683183058700550e+01,1.667044618830934510e+01,1.671698795348836342e+01,1.678554015985931969e+01,1.689054636291986000e+01
5.200000000000000178e-01,1.194724155620148487e+01,1.168231905963815187e+01,1.152920073761539044e+01,1.138170850865364159e+01,1.128277721442228376e+01,1.121391633812423372e+01,1.116700256920307410e+01,1.114018371773887495e+01,1.110732597391605303e+01,1.109314792995283128e+01,1.108755876048869560e+01,1.109731463785594130e+01,1.109660613330224699e+01,1.110733270136847750e+01,1.112494844452838194e+01,1.113827960390252159e+01,1.116317928823269945e+01,1.119011976974295663e+01,1.121118420017328532e+01,1.123506255000002696e+01,1.126014107866952507e+01,1.128422485210221993e+01,1.131103440145866479e+01,1.133630486629814449e+01,1.135781363425754797e+01,1.139116840283579890e+01,1.142263076485495077e+01,1.145698229872928131e+01,1.149006170000004623e+01,1.152625788288170305e+01,1.155507236736783305e+01,1.159243982746059487e+01,1.162586390610156073e+01,1.166209778432604871e+01,1.170006100000006199e+01,1.173578519427785061e+01,1.177333907561417448e+01,1.181305510759745658e+01,1.185657001298081070e+01,1.189506035000007600e+01,1.193225400219439258e+01,1.197790937911043763e+01,1.202240150664753671e+01,1.207020345364237102e+01,1.211671388038125485e+01,1.217042421758706716e+01,1.221973408505035508e+01,1.227005910000010402e+01,1.232691083039009960e+01,1.237505875000011102e+01,1.244083414194628112e+01,1.249959970626564854e+01,1.256036582688997782e+01,1.262919115821057225e+01,1.269304472001277162e+01,1.276309220151413726e+01,1.282200165757258858e+01,1.286923161391652748e+01,1.290388450575539103e+01,1.295073394659389088e+01,1.299096478584838898e+01,1.305187686158498295e+01,1.313802033788291546e+01,1.325147687041270750e+01,1.336814545419987965e+01,1.348514673197013103e+01,1.361269083831749782e+01,1.371169161788772506e+01,1.386086105935856239e+01,1.396463494829178487e+01,1.406606933891781352e+01,1.418175666301766746e+01,1.426985382908254429e+01,1.441499185257314330e+01,1.450920076718978002e+01,1.466026548989199263e+01,1.478638135120149855e+01,1.489758627335229235e+01,1.503999355747895983e+01,1.514033818770787931e+01,1.521883657429706815e+01,1.533952893012808794e+01,1.542852402383455690e+01,1.551462965871013466e+01,1.564731761175887748e+01,1.575020481972049780e+01,1.584395206529787359e+01,1.597021584271760908e+01,1.603576879776672826e+01,1.610547236758308642e+01,1.614964616800027386e+01,1.627540304012518746e+01,1.634709861717424673e+01,1.648895593173099172e+01,1.658386649320797090e+01,1.664611851170333168e+01,1.672351833818585831e+01,1.676810374440268703e+01,1.686547656338172985e+01,1.691280481679042325e+01
5.300000000000000266e-01,1.210189463669494359e+01,1.184074675943189092e+01,1.165636132299307270e+01,1.150474268982424952e+01,1.140971126151249848e+01,1.133595644369706790e+01,1.127730311177275624e+01,1.124499504648889392e+01,1.120632398333649071e+01,1.119653999461247906e+01,1.118768991389496925e+01,1.118997920844690519e+01,1.118613923281392175e+01,1.119967516774029725e+01,1.120882771011959456e+01,1.122654224821510560e+01,1.125006250000002872e+01,1.127025868380012064e+01,1.129339023365128902e+01,1.131961270391690988e+01,1.134006220000003395e+01,1.135810753392629202e+01,1.138604459685487136e+01,1.141034243242303248e+01,1.143802020316665136e+01,1.146682694020717541e+01,1.149383138310510866e+01,1.152520305794341127e+01,1.156018171268015315e+01,1.159621840523300484e+01,1.162607539163087544e+01,1.165992248423258815e+01,1.169512696848552658e+01,1.172900706865095266e+01,1.176109346069056549e+01,1.179451716586149779e+01,1.183800533963430013e+01,1.187882659250747608e+01,1.191009043240183374e+01,1.195089420591806828e+01,1.199242084618147075e+01,1.203857424095109430e+01,1.207788526264853601e+01,1.212388837767651850e+01,1.217406394536017800e+01,1.222513112295544246e+01,1.227212229848582226e+01,1.233005890000010929e+01,1.237733378244793592e+01,1.243505855000011628e+01,1.249152875555037490e+01,1.255373047799389497e+01,1.261505795000013030e+01,1.267505775000013379e+01,1.274106697300842761e+01,1.280819467295170710e+01,1.286314565380226327e+01,1.290826479057381704e+01,1.294546363961121926e+01,1.298316932883284025e+01,1.303505655000016006e+01,1.309505635000016532e+01,1.318505605000017233e+01,1.329664423407776930e+01,1.341093466142176638e+01,1.353005490000019861e+01,1.365911314563873447e+01,1.377046444303641692e+01,1.391802544282527343e+01,1.400904611411112732e+01,1.411505295000024063e+01,1.422840502170887156e+01,1.430393715588100889e+01,1.447009704607315150e+01,1.456681273929802778e+01,1.471337094933530132e+01,1.483791125033355129e+01,1.495532068942756609e+01,1.507578405709976366e+01,1.518113800598020902e+01,1.529517838360043669e+01,1.540475641326602840e+01,1.547702056649475644e+01,1.555467320585130686e+01,1.568355549222400569e+01,1.578886789055231255e+01,1.590262362713643007e+01,1.601946215964621700e+01,1.607263848138057583e+01,1.616001158539968685e+01,1.621188452437873906e+01,1.631805108079694477e+01,1.643228643286179036e+01,1.653812075629556233e+01,1.661649369844597146e+01,1.667593282658921439e+01,1.676483634131586342e+01,1.681869408917249586e+01,1.689038157353562397e+01,1.699195331525449504e+01
5.400000000000000355e-01,1.226913154991351718e+01,1.198996283868359036e+01,1.178907120555567367e+01,1.163858681340268575e+01,1.153328022713236578e+01,1.144724178520089986e+01,1.138719898946735753e+01,1.134165960928890549e+01,1.130643546724874682e+01,1.129251255919609065e+01,1.128325232648446885e+01,1.127969977300112348e+01,1.127517728604102842e+01,1.128608232583618509e+01,1.129821606828225811e+01,1.131220479919966770e+01,1.133277764765252194e+01,1.134854116249564804e+01,1.137006210000003747e+01,1.139098569503959801e+01,1.140916928344664782e+01,1.143039352751432070e+01,1.145729908760138471e+01,1.147939960015040128e+01,1.150683094400024054e+01,1.153362771832338751e+01,1.156234570345616497e+01,1.159915350326628847e+01,1.163288181392771925e+01,1.166811090268433126e+01,1.169354600744899741e+01,1.172172438018624341e+01,1.175703182685845150e+01,1.179006070000006901e+01,1.182473646135077239e+01,1.186420726310431562e+01,1.189880780618806178e+01,1.193236175586568315e+01,1.197006010000008125e+01,1.201342802985200997e+01,1.204979520199676024e+01,1.209314290649527734e+01,1.213505955000009351e+01,1.218912957159601795e+01,1.223257855342659006e+01,1.228505905000010578e+01,1.233005890000010929e+01,1.238357099758011515e+01,1.243563632081007242e+01,1.249326556467031324e+01,1.254359871836989093e+01,1.260005800000012854e+01,1.266734923669808843e+01,1.272338827260334959e+01,1.278472131929666311e+01,1.285066633924416912e+01,1.290090577378343717e+01,1.295113270375012071e+01,1.298440396786679329e+01,1.301974645919415785e+01,1.307380156850346431e+01,1.313797827962813969e+01,1.323085587205552649e+01,1.334409275800189398e+01,1.345774622070703330e+01,1.357654549999703519e+01,1.369862638159344037e+01,1.383264154364879772e+01,1.396265987602801673e+01,1.406528583255433595e+01,1.416980590671144213e+01,1.426857942870707596e+01,1.436043139602303498e+01,1.451020334412091017e+01,1.463023183151844897e+01,1.476036627521390088e+01,1.489993080368273048e+01,1.502616800169852418e+01,1.513446592095271193e+01,1.523662036785770724e+01,1.534279015229700960e+01,1.544997128468361325e+01,1.552505965513192443e+01,1.561354244224289900e+01,1.573224720850955727e+01,1.583272656224070474e+01,1.597315493971001388e+01,1.606236441781510038e+01,1.610542616492096002e+01,1.617509875033366740e+01,1.626991461932309235e+01,1.636203887656164113e+01,1.647477440312767527e+01,1.660619110979553881e+01,1.666696953679763027e+01,1.674087704848278335e+01,1.680243118548743553e+01,1.684575979786575672e+01,1.692151836607763826e+01,1.703600009533754545e+01
5.500000000000000444e-01,1.243353049396479193e+01,1.212689436153162426e+01,1.194434769056034717e+01,1.176409300811070224e+01,1.164938885784715694e+01,1.156299818327596896e+01,1.148830970273150420e+01,1.144346961759577752e+01,1.140856626873293855e+01,1.138848549141383337e+01,1.137522801010060292e+01,1.137021249350631003e+01,1.136934464188673921e+01,1.137103290536563449e+01,1.138325598994907750e+01,1.138887451908698623e+01,1.141097383941872145e+01,1.142668859188501962e+01,1.144738798887077458e+01,1.146669138151024292e+01,1.147671673142741078e+01,1.150212065434978115e+01,1.152968669474002539e+01,1.155500331994045560e+01,1.158362588079517685e+01,1.160871159765897431e+01,1.163937916492642621e+01,1.167046893391495388e+01,1.170198673360550146e+01,1.173444251139977901e+01,1.176006080000006548e+01,1.179006070000006901e+01,1.182030159398335734e+01,1.185618571894594098e+01,1.188826348180294623e+01,1.192506025000007774e+01,1.195997736679463053e+01,1.199590279906194823e+01,1.202648575985071844e+01,1.206782580688233608e+01,1.210761799230871105e+01,1.215005950000009527e+01,1.219758212738253889e+01,1.225036528373659372e+01,1.229370771238642845e+01,1.234505885000010927e+01,1.238803031227065432e+01,1.243632880752962144e+01,1.249937757599730759e+01,1.254513288177653685e+01,1.259415465361269426e+01,1.265367670670968714e+01,1.271192190723950510e+01,1.277965269659230252e+01,1.283277272866616947e+01,1.289045370245686861e+01,1.294181006854865501e+01,1.299097308386307681e+01,1.301788499856061598e+01,1.306265553824485259e+01,1.311434844649718201e+01,1.318541716054873270e+01,1.327318592201185687e+01,1.338263232342351827e+01,1.350016126095136570e+01,1.363505455000020561e+01,1.374769991519496948e+01,1.388785356291251993e+01,1.401615582402850002e+01,1.410915265281333042e+01,1.422613283115896365e+01,1.430345293322483968e+01,1.441837778091965916e+01,1.457078758691987375e+01,1.470037821634297615e+01,1.480605710884614368e+01,1.492713685632889842e+01,1.508294789534505398e+01,1.517833209424953012e+01,1.529782787837437752e+01,1.541421128177127642e+01,1.549905749953905065e+01,1.556975372771784372e+01,1.568118306383051674e+01,1.575781095987687053e+01,1.591983765896176806e+01,1.600504665000038074e+01,1.607800380056626111e+01,1.616648411492126414e+01,1.622789894952867584e+01,1.628872174060265010e+01,1.642610744033167336e+01,1.650081155068802019e+01,1.664140796192043581e+01,1.671661210201898484e+01,1.679409220396128788e+01,1.683906420608944643e+01,1.691129647450368623e+01,1.697363994291660561e+01,1.707064881242141396e+01
5.600000000000000533e-01,1.259613341431857769e+01,1.226716023715930959e+01,1.206957731269407930e+01,1.188612840050244834e+01,1.176503681897050946e+01,1.166317957289805918e+01,1.159537027724173441e+01,1.153891459789303298e+01,1.149922679145660176e+01,1.147847611325927986e+01,1.146399325299332617e+01,1.146432496071343365e+01,1.145577961873872574e+01,1.145712008729280385e+01,1.146923847274912589e+01,1.147737848371098934e+01,1.149540696174652865e+01,1.151278140636779312e+01,1.153130643154293011e+01,1.154687105991998308e+01,1.156497903729161791e+01,1.158265885987593791e+01,1.160774789210438840e+01,1.162704891405263652e+01,1.164955394378412379e+01,1.167926206638129294e+01,1.170623180264714058e+01,1.173937596734564970e+01,1.177093581499774011e+01,1.180484748891762159e+01,1.182087156362242375e+01,1.185215456384811006e+01,1.188878194155715384e+01,1.192156775798764556e+01,1.195506015000008126e+01,1.198539642472592526e+01,1.202282025572902846e+01,1.205481631115880425e+01,1.209005970000009000e+01,1.213102229118455533e+01,1.217293896613595550e+01,1.221459331556472883e+01,1.226029144915216129e+01,1.231158920023866621e+01,1.235468135940086576e+01,1.240522339717764311e+01,1.244746933109126097e+01,1.249690992048702221e+01,1.255380392474931917e+01,1.259722349755773685e+01,1.264344217520764246e+01,1.271172041268124353e+01,1.276606579657793716e+01,1.282230222233824612e+01,1.287571298348560234e+01,1.293391545145838428e+01,1.298093981707295086e+01,1.302005660000016007e+01,1.305997294594098967e+01,1.310754567197668585e+01,1.315782678404080208e+01,1.323007214319372871e+01,1.331301705953743664e+01,1.343822502657813978e+01,1.354919745595142189e+01,1.367110866540936520e+01,1.379789321825733062e+01,1.393456845444722170e+01,1.405575233221099296e+01,1.415348813567761788e+01,1.426836021276948507e+01,1.436444077643932182e+01,1.446591681657564621e+01,1.461883890587408175e+01,1.475464535357950169e+01,1.486408944342389482e+01,1.501836803642500584e+01,1.513324330597640355e+01,1.523919856282896390e+01,1.536197160165124131e+01,1.547108596665419356e+01,1.554963006755883193e+01,1.563642605679469355e+01,1.571696980370984953e+01,1.582179460118453918e+01,1.595223854471365144e+01,1.604866076452816515e+01,1.612480508443984561e+01,1.621100720167923370e+01,1.627968853756419776e+01,1.634234739304779538e+01,1.647124720133363240e+01,1.657376695126211885e+01,1.668313250473294929e+01,1.674510064083059646e+01,1.684347237907579142e+01,1.688147661547393952e+01,1.695181997316883127e+01,1.700616081669425839e+01,1.717000374868282009e+01
5.700000000000000622e-01,1.275536588232428059e+01,1.241872633545591142e+01,1.220051257642764675e+01,1.201784974902937364e+01,1.187891184931901734e+01,1.177221574341977472e+01,1.169114120210102392e+01,1.163560597609873071e+01,1.159912565161519815e+01,1.157046171692365633e+01,1.156498015554263148e+01,1.155725801771947658e+01,1.154621314921833353e+01,1.155006150000004972e+01,1.155442554192667259e+01,1.155843347176572422e+01,1.157985865527155589e+01,1.159481055968268493e+01,1.161071443712045692e+01,1.162470591609534765e+01,1.164043301176644185e+01,1.166157574901333227e+01,1.168506105000006023e+01,1.170011512853979418e+01,1.172445473419789863e+01,1.175039062192322348e+01,1.177506075000006724e+01,1.180450498336864307e+01,1.183506055000007073e+01,1.186506045000007425e+01,1.189098975147561355e+01,1.191877092964540807e+01,1.195355948754240671e+01,1.198506005000008301e+01,1.201555375264968362e+01,1.204507462179634203e+01,1.207979813512746681e+01,1.211687524361217783e+01,1.215408815287206146e+01,1.219524751486268421e+01,1.223560954570372949e+01,1.228216329077128854e+01,1.232227297033564284e+01,1.237428234151984974e+01,1.241439396437113274e+01,1.246503450340287955e+01,1.250416128300099494e+01,1.255376857021936843e+01,1.260480704870640167e+01,1.264505785000013205e+01,1.269997430831362273e+01,1.276505745000014080e+01,1.281689386767132177e+01,1.286591331164218488e+01,1.291847946992541551e+01,1.297966214587688150e+01,1.302005660000016007e+01,1.306028043628445445e+01,1.310138958338673376e+01,1.314885235266417851e+01,1.320760742551274980e+01,1.327770852337726382e+01,1.336196277832667967e+01,1.348099966441200159e+01,1.360802514032357635e+01,1.372543916427622257e+01,1.386005380000022313e+01,1.397787533459831444e+01,1.410546587740941682e+01,1.419756805852243708e+01,1.431005230000025641e+01,1.440141798691344022e+01,1.451246654656240942e+01,1.468196672477452580e+01,1.481852796869786459e+01,1.492048390019363957e+01,1.506604676104455542e+01,1.517811671750508573e+01,1.528428077340640456e+01,1.542244511363915649e+01,1.552795229043091396e+01,1.560956054450138453e+01,1.568994701679732096e+01,1.574904706821266842e+01,1.587004710000037200e+01,1.600547427850526461e+01,1.606691645803371671e+01,1.618442424957829218e+01,1.625136081992284787e+01,1.631625946669798566e+01,1.637462979460875445e+01,1.652108047865272056e+01,1.663556882630789246e+01,1.672408489223911587e+01,1.679128090039236554e+01,1.687893455545583166e+01,1.692687655347765130e+01,1.699504335000045430e+01,1.702606620552340289e+01,1.722645066694846960e+01
5.799999999999999600e-01,1.292626400014742671e+01,1.256858297110975542e+01,1.232826571551567163e+01,1.213652267498831350e+01,1.199584082339834623e+01,1.187737699991455287e+01,1.179426133074527705e+01,1.173937033890468484e+01,1.168879643555319170e+01,1.167442514077527704e+01,1.165228731494330816e+01,1.163741932635772791e+01,1.162506125000005675e+01,1.163803596625852954e+01,1.164537599394206246e+01,1.164662438448676696e+01,1.166189478703403282e+01,1.167392595743653416e+01,1.168695604927716403e+01,1.170484464971746341e+01,1.171967582713017642e+01,1.174084385813486620e+01,1.176360060886052672e+01,1.177854566955302573e+01,1.179985597891343652e+01,1.182035871187101606e+01,1.184639056609348451e+01,1.187737097437302936e+01,1.191006353677077279e+01,1.193470068457813937e+01,1.195762741559292230e+01,1.198242770315041028e+01,1.201505995000008475e+01,1.204505985000008650e+01,1.207505975000009002e+01,1.210889288401078900e+01,1.214522763396091243e+01,1.218342296779905531e+01,1.222522677145515324e+01,1.225884050136411751e+01,1.230005900000010577e+01,1.234262074427029532e+01,1.238037896706051377e+01,1.243630121618613060e+01,1.247951587045674238e+01,1.252505825000012329e+01,1.256334939727694433e+01,1.260198458197886673e+01,1.265467238601425848e+01,1.269586674215331179e+01,1.275239462358187303e+01,1.281463103906699352e+01,1.285798113010086752e+01,1.291505701641506931e+01,1.296643842088581344e+01,1.301945350738202656e+01,1.305960815134601027e+01,1.310632356795732889e+01,1.314279707234496719e+01,1.319124409594982161e+01,1.324907365630871503e+01,1.331900064424781327e+01,1.340940042920586173e+01,1.352841942591339119e+01,1.365812964543119534e+01,1.377277628530725728e+01,1.392006584182111162e+01,1.403747775391901342e+01,1.415288714664947811e+01,1.425952361424387504e+01,1.435483831245370112e+01,1.446005180000026691e+01,1.459279140226497162e+01,1.473961785910312550e+01,1.486152498830157853e+01,1.497444222264629765e+01,1.511718815303463082e+01,1.523365096744221603e+01,1.532398045837302902e+01,1.548719576490435124e+01,1.558049823977933457e+01,1.565132835287169755e+01,1.572638082440239771e+01,1.579509612514108774e+01,1.595224170517955464e+01,1.604825512276695321e+01,1.611565837263479040e+01,1.622611332737041323e+01,1.628373812221475347e+01,1.635572402990146301e+01,1.643542838330769129e+01,1.658504815750855599e+01,1.668111139292599532e+01,1.674709289991806926e+01,1.686980048979938829e+01,1.691240893120945543e+01,1.699253809323251474e+01,1.702529166825381424e+01,1.707615278938574122e+01,1.730852229457487468e+01
